,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
2282,KTR,2018-10-03,2019-09-22,354,Wednesday,543131,EUR,52754,500001,523044,0.10550778898442204,9.914774235129089,1.0460859078281843,25-40,B,dblack,hernandezlaurie@gmail.com,Valerie Brown PhD,F,72
2283,KTR,2016-12-14,2017-03-02,78,Wednesday,329134,USD,82760,499999,213980,0.16552033104066208,2.58554857419043,0.42796085592171185,30-35,M,garciabrian,robin52@yahoo.com,David Reeves,M,73
2284,BYU,2017-11-13,2019-06-13,577,Monday,690499,EUR,48144,499999,254565,0.09628819257638516,5.287574775672981,0.5091310182620365,45-50,M,garciabrian,robin52@yahoo.com,David Reeves,M,73
2285,AKX,2017-12-21,2018-06-15,176,Thursday,240310,EUR,29717,499998,16155,0.059434237736950946,0.5436282262677928,0.03231012924051696,20-30,F,garciabrian,robin52@yahoo.com,David Reeves,M,73
2286,AKX,2017-05-21,2018-02-23,278,Sunday,968186,EUR,20356,500000,725048,0.040712,35.618392611515034,1.450096,30-40,M,garciabrian,robin52@yahoo.com,David Reeves,M,73
2287,GRZ,2017-10-23,2018-05-09,198,Monday,328693,GBP,31553,499997,242753,0.06310637863827183,7.693499825690108,0.4855089130534783,20-25,F,garciabrian,robin52@yahoo.com,David Reeves,M,73
2288,GRZ,2017-12-06,2018-06-06,182,Wednesday,25129,GBP,15607,499994,8920,0.03121437457249487,0.5715384122509131,0.01784021408256899,30-40,B,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2289,KTR,2018-02-21,2018-06-17,116,Wednesday,350733,USD,74424,500002,158570,0.14884740461038157,2.130629904331936,0.3171387314450742,40-55,F,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2290,KTR,2018-04-04,2018-12-27,267,Wednesday,103425,USD,43311,500002,33589,0.08662165351338595,0.7755304657015539,0.06717773128907484,40-60,M,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2291,GRZ,2017-07-27,2018-07-08,346,Thursday,420904,GBP,82351,500000,133327,0.164702,1.6190088766378066,0.266654,20-30,M,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2292,KTR,2018-06-17,2019-01-29,226,Sunday,548287,EUR,45471,500002,16195,0.09094163623345507,0.3561610696927712,0.03238987044051824,35-45,B,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2293,KTR,2016-03-09,2016-03-11,2,Wednesday,226623,USD,15168,500006,118777,0.03033563597236833,7.830762130801688,0.23755114938620736,45-65,F,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2294,AKX,2017-09-11,2018-10-24,408,Monday,785839,USD,83667,500001,349399,0.16733366533266933,4.176067027621404,0.6987966024067952,25-45,B,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2295,BYU,2017-09-12,2019-05-11,606,Tuesday,62355,USD,66127,500001,19761,0.13225373549252903,0.29883406172970195,0.039521920956158085,35-50,F,qforbes,mitchellsamantha@gmail.com,Frank Shields,M,84
2296,BYU,2017-05-19,2018-04-07,323,Friday,737669,USD,12855,500002,224297,0.025709897160411357,17.44823026059899,0.44859220563117747,40-55,B,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2297,KTR,2017-09-20,2019-07-20,668,Wednesday,190477,GBP,49515,500000,100159,0.09903,2.0228011713622136,0.200318,35-45,F,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2298,GRZ,2018-01-06,2020-10-02,1000,Saturday,758094,EUR,26708,500000,39858,0.053416,1.4923618391493185,0.079716,40-65,M,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2299,AKX,2017-05-27,2018-12-30,582,Saturday,520301,GBP,15718,500001,27281,0.03143593712812574,1.7356533910166687,0.054561890876218246,35-45,M,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2300,GRZ,2017-03-16,2018-07-08,479,Thursday,172537,EUR,44804,499998,163602,0.08960835843343373,3.6515043299705385,0.3272053088212353,25-30,B,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2301,KTR,2017-01-16,2018-01-15,364,Monday,103261,EUR,72452,500003,90675,0.1449031305812165,1.251518246563242,0.18134891190652855,45-55,F,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2302,AKX,2017-05-07,2017-10-11,157,Sunday,404634,USD,23525,500000,330773,0.04705,14.060488841657811,0.661546,20-30,B,mwilson,jennifer86@yahoo.com,Thomas Byrd,M,21
2303,GRZ,2016-08-30,2018-01-01,489,Tuesday,615428,USD,27720,499999,86100,0.05544011088022176,3.106060606060606,0.1722003444006888,40-60,F,oconnornichole,moralessarah@owens.com,Stephanie Bush,F,40
2304,GRZ,2017-02-09,2018-03-19,403,Thursday,273308,EUR,28635,499999,115422,0.05727011454022908,4.030801466736511,0.2308444616889234,40-50,B,oconnornichole,moralessarah@owens.com,Stephanie Bush,F,40
2305,KTR,2018-01-18,2019-03-18,424,Thursday,328316,GBP,8316,499999,102873,0.016632033264066527,12.37049062049062,0.205746411492823,40-45,M,lloydkaren,susanrivera@proctor.com,Gabriel Miller,M,21
2306,GRZ,2017-11-02,2017-06-12,-143,Thursday,588762,GBP,56836,499999,284614,0.11367222734445469,5.007636005348723,0.5692291384582769,40-55,B,lloydkaren,susanrivera@proctor.com,Gabriel Miller,M,21
2307,KTR,2018-07-07,2018-11-13,129,Saturday,85545,EUR,75075,499998,12103,0.1501506006024024,0.16121212121212122,0.024206096824387298,30-35,M,lloydkaren,susanrivera@proctor.com,Gabriel Miller,M,21
2308,BYU,2017-07-17,2018-10-11,451,Monday,363197,GBP,30866,499999,247734,0.061732123464246925,8.0261128750081,0.49546899093798186,25-45,F,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2309,BYU,2018-04-02,2019-12-02,609,Monday,728637,USD,16279,500001,593976,0.03255793488413023,36.487253516800784,1.1879496241007519,30-40,F,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2310,AKX,2018-08-03,2018-04-17,-108,Friday,267827,GBP,47257,500002,137644,0.09451362194551222,2.912669022578666,0.2752868988524046,30-35,B,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2311,AKX,2017-02-07,2019-04-17,799,Tuesday,917925,GBP,23920,500000,279315,0.04784,11.677048494983278,0.55863,20-35,B,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2312,BYU,2018-01-19,2019-09-20,609,Friday,516748,USD,32237,500001,284665,0.0644738710522579,8.830381238949034,0.5693288613422773,30-40,B,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2313,GRZ,2018-06-03,2019-10-26,510,Sunday,938583,EUR,16903,500000,748297,0.033806,44.27007040170384,1.496594,20-25,B,ashleyolson,mariabond@gmail.com,Dylan Mcdonald,M,50
2314,BYU,2017-04-04,2017-10-30,209,Tuesday,511708,EUR,59651,499999,219829,0.11930223860447721,3.685252552346147,0.43965887931775866,20-40,F,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2315,BYU,2017-03-13,2018-09-10,546,Monday,228670,GBP,32746,499995,121621,0.06549265492654927,3.7140719477188053,0.24324443244432445,25-45,B,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2316,AKX,2018-03-23,2019-12-08,625,Friday,834452,GBP,16320,499997,632716,0.03264019584117505,38.769362745098036,1.265439592637556,25-30,F,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2317,KTR,2018-04-28,2018-06-13,46,Saturday,763089,GBP,60146,499999,206800,0.12029224058448117,3.4383001363349184,0.4136008272016544,25-35,M,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2318,AKX,2018-02-13,2019-03-13,393,Tuesday,427150,EUR,31450,499998,227682,0.0629002516010064,7.239491255961844,0.45536582146328586,40-50,M,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2319,BYU,2018-12-07,2019-09-05,272,Friday,968492,GBP,33682,500001,753142,0.06736386527226945,22.36037052431566,1.5062809874380252,30-55,B,leachlorraine,vchang@hotmail.com,Penny Phillips,F,60
2320,BYU,2018-04-02,2019-02-08,312,Monday,448034,USD,7575,500000,414864,0.01515,54.767524752475246,0.829728,35-50,M,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2321,GRZ,2017-09-28,2018-08-15,321,Thursday,406411,GBP,22465,499998,248,0.04493017972071888,0.011039394613843756,0.000496001984007936,30-35,M,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2322,KTR,2018-03-06,2019-11-01,605,Tuesday,162458,EUR,57121,500000,75192,0.114242,1.3163635090422086,0.150384,30-45,F,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2323,BYU,2017-06-14,2018-02-12,243,Wednesday,50409,USD,49264,500003,3165,0.09852740883554699,0.06424569665475804,0.006329962020227879,45-50,B,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2324,GRZ,2017-09-04,2018-05-01,239,Monday,845633,EUR,70573,499998,55805,0.14114656458625835,0.7907415017074518,0.11161044644178576,30-40,F,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2325,GRZ,2017-04-18,2018-08-11,480,Tuesday,176552,GBP,24619,499997,112922,0.04923829542977258,4.586782566310573,0.22584535507213044,25-30,F,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2326,BYU,2017-08-19,2018-10-24,431,Saturday,718185,GBP,41713,500001,108659,0.0834258331483337,2.6049193297053677,0.21731756536486926,25-45,F,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2327,KTR,2016-10-15,2018-03-09,510,Saturday,301807,USD,51299,500001,188690,0.10259779480441039,3.678239341897503,0.3773792452415095,45-50,F,lauriealexander,nyoung@cuevas-collier.com,Patricia Taylor,F,64
2328,KTR,2016-09-13,2017-04-01,200,Tuesday,134243,EUR,24197,500001,66863,0.04839390321219358,2.7632764392280036,0.1337257325485349,35-40,F,hharris,zdavis@yahoo.com,Linda Hamilton,F,62
2329,AKX,2017-10-19,2018-11-27,404,Thursday,937198,EUR,17442,499999,720815,0.034884069768139535,41.32639605549822,1.4416328832657666,20-25,M,hharris,zdavis@yahoo.com,Linda Hamilton,F,62
2330,GRZ,2018-11-06,2019-10-10,338,Tuesday,494252,EUR,24306,500002,415981,0.04861180555277779,17.114333909322802,0.8319586721653114,30-40,B,hharris,zdavis@yahoo.com,Linda Hamilton,F,62
2331,GRZ,2018-04-25,2019-03-21,330,Wednesday,741887,USD,39752,500001,22923,0.07950384099231801,0.5766502314348964,0.045845908308183386,25-30,F,hharris,zdavis@yahoo.com,Linda Hamilton,F,62
2332,KTR,2018-06-25,2019-01-31,220,Monday,222897,USD,40773,500003,3960,0.08154551072693564,0.09712309616658082,0.007919952480285118,20-40,F,amandadavis,robert13@gmail.com,Lauren Francis,F,84
2333,GRZ,2017-09-05,2018-11-15,436,Tuesday,389983,EUR,17814,500000,371342,0.035628,20.845514763669023,0.742684,40-60,B,amandadavis,robert13@gmail.com,Lauren Francis,F,84
2334,KTR,2018-02-22,2018-04-20,57,Thursday,677327,EUR,42840,500000,81364,0.08568,1.899253034547152,0.162728,25-45,F,amandadavis,robert13@gmail.com,Lauren Francis,F,84
2335,BYU,2018-03-08,2019-05-13,431,Thursday,761729,GBP,31327,500000,117838,0.062654,3.761547546844575,0.235676,25-40,M,austin53,jeffrey39@kirby.org,Jeffrey Mason,M,45
2336,BYU,2016-09-15,2017-09-15,365,Thursday,954600,EUR,61737,499998,223759,0.12347449389797559,3.624390559955942,0.4475197900791603,30-40,M,austin53,jeffrey39@kirby.org,Jeffrey Mason,M,45
2337,AKX,2017-06-09,2019-02-18,619,Friday,856276,GBP,16415,499998,322040,0.032830131320525285,19.618641486445323,0.6440825763303053,40-50,B,robinsoncheryl,davidmiller@white.com,Edward Jennings,M,36
2338,BYU,2018-10-07,2020-02-23,504,Sunday,643409,USD,20844,499998,187213,0.04168816675266701,8.981625407791212,0.37442749770999084,30-45,B,robinsoncheryl,davidmiller@white.com,Edward Jennings,M,36
2339,GRZ,2017-03-04,2018-03-25,386,Saturday,650872,EUR,16587,499998,3639,0.033174132696530786,0.21938867788026767,0.007278029112116448,30-50,M,wallsjonathan,lauracollier@gmail.com,Kayla Hogan,F,58
2340,BYU,2017-12-03,2017-08-04,-121,Sunday,726944,USD,8071,500005,382060,0.016141838581614183,47.33738074588031,0.7641123588764113,40-55,B,wallsjonathan,lauracollier@gmail.com,Kayla Hogan,F,58
2341,GRZ,2017-08-27,2019-01-21,512,Sunday,964034,GBP,41392,500001,957545,0.08278383443233113,23.133576536528796,1.9150861698276604,20-40,F,ppeters,matthewhopkins@wilson-ramirez.biz,Melissa Cook,F,81
2342,KTR,2017-06-17,2019-02-03,596,Saturday,220517,USD,21553,499997,147790,0.043106258637551825,6.857050062636292,0.29558177349064096,40-55,M,ppeters,matthewhopkins@wilson-ramirez.biz,Melissa Cook,F,81
2343,GRZ,2017-02-08,2019-11-02,997,Wednesday,418523,USD,55827,499999,364965,0.11165422330844661,6.537428126175507,0.7299314598629197,25-30,M,ppeters,matthewhopkins@wilson-ramirez.biz,Melissa Cook,F,81
2344,KTR,2016-01-11,2017-08-25,592,Monday,607907,GBP,55273,500000,417745,0.110546,7.557849221138712,0.83549,40-60,F,ppeters,matthewhopkins@wilson-ramirez.biz,Melissa Cook,F,81
2345,AKX,2017-11-29,2019-03-28,484,Wednesday,414491,USD,32626,500001,325278,0.06525186949626101,9.969901305707104,0.6505546988906022,35-40,M,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2346,AKX,2018-04-06,2018-07-11,96,Friday,824303,EUR,58098,500002,217519,0.11619553521785912,3.744001514682089,0.4350362598549606,45-65,M,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2347,GRZ,2017-07-11,2018-01-29,202,Tuesday,536894,GBP,21901,500000,407510,0.043802,18.606912926350397,0.81502,25-35,B,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2348,AKX,2017-05-02,2017-12-21,233,Tuesday,234448,EUR,53335,500001,39580,0.10666978666042667,0.7421018093184588,0.07915984168031664,30-35,B,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2349,KTR,2017-06-29,2018-05-16,321,Thursday,236544,GBP,88309,499999,148596,0.17661835323670647,1.6826823993024493,0.29719259438518875,40-65,M,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2350,KTR,2017-08-20,2017-08-09,-11,Sunday,746679,EUR,16162,499995,734606,0.03232432324323243,45.452666749164706,1.4692266922669226,20-40,M,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2351,BYU,2018-05-26,2019-02-01,251,Saturday,968378,GBP,68859,499996,417145,0.13771910175281402,6.057959017702842,0.8342966743733949,20-30,B,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2352,BYU,2018-01-23,2019-07-17,540,Tuesday,872437,EUR,33701,500001,40764,0.0674018651962696,1.2095783507907778,0.08152783694432611,35-40,B,qjones,ambergordon@yahoo.com,Karen Vance,F,35
2353,KTR,2016-10-22,2017-05-22,212,Saturday,126300,USD,85678,500001,33266,0.17135565728868543,0.38826769999299704,0.06653186693626613,30-45,M,tommy51,fritztrevor@williams.com,Alice Hatfield,F,47
2354,BYU,2016-08-17,2018-08-13,726,Wednesday,952726,GBP,11996,500000,476881,0.023992,39.75333444481494,0.953762,20-30,F,tommy51,fritztrevor@williams.com,Alice Hatfield,F,47
2355,GRZ,2018-05-02,2019-03-31,333,Wednesday,418117,USD,29598,499997,275602,0.05919635517813107,9.311507534292858,0.5512073072438435,35-55,F,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2356,BYU,2018-04-13,2018-09-10,150,Friday,773018,EUR,23836,500002,398477,0.04767180931276275,16.717444202047325,0.7969508121967512,40-60,M,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2357,AKX,2017-07-04,2019-04-04,639,Tuesday,826697,GBP,22371,499999,587595,0.044742089484178967,26.265924634571544,1.1751923503847008,30-35,F,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2358,AKX,2018-07-08,2019-05-12,308,Sunday,207064,GBP,1047,500000,154762,0.002094,147.81470869149953,0.309524,25-35,M,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2359,KTR,2016-12-11,2016-10-12,-60,Sunday,78051,GBP,27573,499998,14177,0.05514622058488234,0.5141624052515141,0.028354113416453667,40-60,F,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2360,KTR,2017-08-21,2018-02-25,188,Monday,872102,GBP,30617,499999,189818,0.06123412246824494,6.1997583042100795,0.37963675927351853,30-45,F,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2361,GRZ,2016-08-14,2017-04-11,240,Sunday,166814,USD,52778,499997,107334,0.10555663333980003,2.0336882792072455,0.2146692880157281,40-60,B,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2362,GRZ,2018-03-13,2019-09-27,563,Tuesday,388735,USD,29206,499999,125459,0.05841211682423365,4.29565842635075,0.25091850183700365,25-45,F,brownmargaret,petersalan@hotmail.com,Juan Chase,M,26
2363,KTR,2016-09-30,2018-03-23,539,Friday,486627,USD,21126,499998,167830,0.04225216900867603,7.944239325949067,0.33566134264537056,35-55,M,evansdenise,john90@hart.com,Cynthia Lee,F,19
2364,BYU,2016-12-21,2018-10-06,654,Wednesday,23555,EUR,93135,500000,12331,0.18627,0.13239920545444783,0.024662,20-25,B,evansdenise,john90@hart.com,Cynthia Lee,F,19
2365,GRZ,2016-03-09,2017-09-23,563,Wednesday,479629,EUR,71781,499999,380270,0.14356228712457425,5.297641437149107,0.7605415210830422,30-40,M,evansdenise,john90@hart.com,Cynthia Lee,F,19
2366,BYU,2018-03-29,2019-07-17,475,Thursday,728895,USD,22060,499997,454027,0.04412026472158833,20.58145965548504,0.9080594483566902,30-45,F,evansdenise,john90@hart.com,Cynthia Lee,F,19
2367,GRZ,2017-04-17,2018-06-23,432,Monday,163304,USD,49629,500002,82424,0.09925760296958812,1.6608031594430677,0.16484734061063755,35-55,F,evansdenise,john90@hart.com,Cynthia Lee,F,19
2368,KTR,2017-04-12,2019-06-16,795,Wednesday,816474,GBP,42318,499999,776804,0.08463616927233854,18.356349543929298,1.5536111072222145,30-35,B,beasleyrebecca,john60@knox.com,Colton Taylor,M,83
2369,GRZ,2018-06-05,2019-02-21,261,Tuesday,448312,GBP,19426,500000,141251,0.038852,7.27123442808607,0.282502,20-25,F,beasleyrebecca,john60@knox.com,Colton Taylor,M,83
2370,KTR,2018-11-08,2019-06-23,227,Thursday,698317,USD,38336,500001,685264,0.07667184665630669,17.875208681135227,1.370525258949482,35-50,B,beasleyrebecca,john60@knox.com,Colton Taylor,M,83
2371,GRZ,2016-08-17,2016-10-23,67,Wednesday,974622,GBP,25889,500000,422756,0.051778,16.329560817335548,0.845512,30-45,B,beasleyrebecca,john60@knox.com,Colton Taylor,M,83
2372,KTR,2018-03-18,2019-11-01,593,Sunday,866744,EUR,53586,499998,345077,0.10717242868971476,6.4396857388123765,0.6901567606270425,30-45,B,beasleyrebecca,john60@knox.com,Colton Taylor,M,83
2373,BYU,2016-08-11,2018-07-31,719,Thursday,65995,EUR,9548,500001,27168,0.019095961808076385,2.845412651864265,0.054335891328217346,30-45,F,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2374,AKX,2018-05-08,2019-07-10,428,Tuesday,67813,USD,38223,499999,25458,0.07644615289230579,0.6660387724668393,0.050916101832203665,25-40,M,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2375,GRZ,2016-08-23,2017-11-09,443,Tuesday,466037,EUR,23019,500003,352636,0.046037723773657356,15.319344889004736,0.7052677683933897,30-40,B,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2376,BYU,2018-07-22,2019-03-08,229,Sunday,200596,USD,78239,499998,75988,0.15647862591450365,0.9712291823770753,0.15197660790643164,35-55,M,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2377,KTR,2018-09-01,2018-12-02,92,Saturday,51016,GBP,56752,500002,17916,0.11350354598581605,0.31568931491401186,0.03583185667257331,35-55,F,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2378,AKX,2017-12-21,2019-09-12,630,Thursday,938061,EUR,12624,499998,419132,0.02524810099240397,33.201204055766794,0.8382673530694122,20-30,F,jeffrey40,newmanmarcus@sanders.com,Melissa Perez,F,22
2379,BYU,2017-03-08,2018-04-16,404,Wednesday,458849,GBP,57468,499999,141686,0.11493622987245974,2.4654764390617387,0.2833725667451335,40-50,M,james54,jackiemarks@lambert.com,Penny James,F,67
2380,KTR,2017-11-07,2018-08-09,275,Tuesday,183255,USD,24583,499998,68966,0.04916619666478666,2.8054346499613554,0.1379325517302069,25-40,B,james54,jackiemarks@lambert.com,Penny James,F,67
2381,BYU,2018-06-03,2019-07-25,417,Sunday,297149,EUR,14638,499998,179442,0.029276117104468417,12.258641890968711,0.3588854355417422,40-45,B,james54,jackiemarks@lambert.com,Penny James,F,67
2382,GRZ,2017-05-11,2017-12-11,214,Thursday,442301,USD,40965,499999,215517,0.08193016386032773,5.261003295496155,0.43103486206972413,30-40,F,james54,jackiemarks@lambert.com,Penny James,F,67
2383,KTR,2017-01-26,2018-10-03,615,Thursday,376642,GBP,74955,499999,300067,0.14991029982059964,4.003295310519645,0.6001352002704006,30-40,F,james54,jackiemarks@lambert.com,Penny James,F,67
2384,BYU,2016-11-15,2018-08-07,630,Tuesday,510857,GBP,62199,499997,65058,0.12439874639247836,1.0459653692181545,0.1301167807006842,25-35,M,okennedy,pgarrett@yahoo.com,Shannon Berry,F,80
2385,GRZ,2017-06-07,2019-04-19,681,Wednesday,348091,EUR,41535,499998,77662,0.08307033228132912,1.8697965571205009,0.1553246212984852,45-60,B,okennedy,pgarrett@yahoo.com,Shannon Berry,F,80
2386,GRZ,2017-12-14,2019-04-10,482,Thursday,453862,GBP,18642,499999,365792,0.03728407456814914,19.621928977577515,0.7315854631709263,25-40,M,okennedy,pgarrett@yahoo.com,Shannon Berry,F,80
2387,BYU,2016-11-28,2017-12-16,383,Monday,857807,USD,9661,499997,194300,0.019322115932695595,20.111789669806438,0.38860233161398966,25-40,F,okennedy,pgarrett@yahoo.com,Shannon Berry,F,80
2388,KTR,2018-11-04,2019-12-28,419,Sunday,694921,GBP,70674,500002,223336,0.14134743461026156,3.1600871607663357,0.44667021331914675,45-50,M,okennedy,pgarrett@yahoo.com,Shannon Berry,F,80
2389,KTR,2016-12-29,2018-08-10,589,Thursday,424780,GBP,20383,499999,169149,0.040766081532163066,8.298533091301575,0.3382986765973532,35-55,M,matthewtucker,downsryan@kaufman.info,Taylor Alexander,F,18
